Radiation,Cost
560.35,5.149753
736.85,3.916216
858.9,3.35972
913.9,3.157527
903.8,3.192812
826,3.49354
688.05,4.193974
500.1,5.770174
281.85,10.2383
73.42,39.30351
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.52,638.4212
115.88,24.90217
324.3,8.898131
533.55,5.408423
709.38,4.067867
833.12,3.463683
915.77,3.151079
906.17,3.184462
826.6,3.491004
686.2,4.205281
497.02,5.805931
278.17,10.37374
69.7,41.4012
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.45,648.4638
122.6,23.53723
337.5,8.550115
547.88,5.266963
722.7,3.992893
846.6,3.408533
905.67,3.18622
891.25,3.237771
808.55,3.568937
665.62,4.335302
474.45,6.082124
257.3,11.21517
59.8,48.25525
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.05,712.5096
119.25,24.19844
331.23,8.711964
543.52,5.309214
720.23,4.006587
845.02,3.414906
902.45,3.197589
891.05,3.238498
812.15,3.553117
675.17,4.273981
486.92,5.926361
271.42,10.63173
64.75,44.56624
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,721.416
120.7,23.90774
339.88,8.490243
554.6,5.203144
733.62,3.933459
850.75,3.391906
887.45,3.251635
875.02,3.297826
794.77,3.630816
653.95,4.412667
465,6.205729
249.67,11.55791
55.02,52.44754
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.6,801.5733
115.5,24.9841
331.05,8.716701
542.67,5.31753
717.3,4.022953
839.08,3.439081
877.65,3.287944
868.45,3.322775
790.85,3.648813
651.62,4.428446
464.65,6.210403
251.05,11.49438
53.52,53.91749
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.33,866.5657
108.65,26.55926
321.65,8.97144
529.55,5.449275
702.73,4.106362
823.1,3.505848
849.67,3.396217
841.02,3.431148
764.25,3.775811
627.38,4.599547
443.1,6.512444
233.75,12.34509
46.7,61.79152
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
116.52,24.7654
319,9.045968
528.73,5.457727
702.25,4.109169
823.65,3.503507
883.48,3.266247
870.1,3.316474
789.48,3.655145
648.67,4.448585
460.2,6.270456
244.88,11.78399
48,60.118
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
116.85,24.69545
317.83,9.079268
524.33,5.503526
695.83,4.147082
815.88,3.536873
872.3,3.308109
857.3,3.365991
774.12,3.72767
630.3,4.578239
439.27,6.569226
224.73,12.84058
39.88,72.35867
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
105.52,27.34708
301.3,9.577377
508.67,5.672959
683.92,4.2193
806.58,3.577654
872.8,3.306214
859.33,3.358039
775.6,3.720557
631.65,4.568454
440.3,6.553858
227.6,12.67866
38.9,74.18159
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
117.17,24.62801
323.58,8.91793
531.05,5.433884
702.35,4.108584
820.75,3.515886
876.9,3.290756
866.2,3.331406
785.17,3.675209
643,4.487813
453.4,6.364499
236.2,12.21704
40.4,71.42732
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
115.3,25.02744
322.98,8.934497
533.8,5.40589
707.95,4.076084
829.4,3.479219
885.52,3.258722
868.95,3.320863
784.6,3.677879
640.83,4.50301
449.77,6.415866
233.23,12.37261
38.75,74.46874
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
121.35,23.77968
336.52,8.575014
551.02,5.236949
727.8,3.964913
850.8,3.391706
899.17,3.209253
883.85,3.26488
800.6,3.604377
654.3,4.410307
459.15,6.284795
237.25,12.16297
38.1,75.73921
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
118.67,24.31671
332.95,8.666959
545.35,5.291398
720.33,4.00603
840.6,3.432862
888.75,3.246879
874.5,3.299787
791.15,3.647429
646.05,4.466626
453.5,6.363096
232.55,12.40879
35.6,81.05797
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
114.4,25.22433
323.9,8.90912
530.67,5.437775
701.95,4.110925
820.17,3.518373
856.88,3.367641
842.15,3.426544
759.55,3.799176
616.52,4.680568
426.6,6.764332
213.1,13.54136
30.1,95.86923
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
111.7,25.83405
320.75,8.996614
527.6,5.469416
698.27,4.13259
815.73,3.537523
849.23,3.397977
834.42,3.458287
752.73,3.833597
610.1,4.729821
420.25,6.866541
207.2,13.92695
27.92,103.3547
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
105.17,27.43809
313.42,9.207019
523.75,5.509621
698.92,4.128747
819.02,3.523313
850.35,3.393501
837.98,3.443595
756.62,3.813888
613.25,4.705526
421.7,6.842931
206.08,14.00264
26.33,109.596
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
100.85,28.61342
311.8,9.254855
524.92,5.49734
702.85,4.105661
824,3.502019
877.48,3.288581
856.8,3.367955
766.33,3.765563
615.48,4.688477
417.15,6.917569
198.02,14.57259
23.73,121.604
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
89.6,32.20607
287.17,10.04863
491.45,5.871734
660.08,4.371688
775.8,3.719598
838.3,3.442281
817.15,3.531376
728.77,3.959636
582.25,4.956056
391.85,7.364205
184,15.68296
21.17,136.3091
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
99.2,29.08935
308.65,9.349308
517.67,5.574331
690.05,4.181818
808.4,3.569599
856.35,3.369725
841.6,3.428783
757.5,3.809457
612.8,4.708981
419.58,6.877506
201.67,14.30884
22.4,128.8243
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
93.08,31.00198
300.88,9.590747
510.5,5.652623
671.89,4.294846
799.15,3.610916
869.15,3.320099
851.95,3.387128
765.17,3.771272
616.77,4.678671
421.23,6.850566
201.15,14.34583
21.45,134.5298
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
91.83,31.42398
292.17,9.87666
499.75,5.774215
671.92,4.294654
791.38,3.646369
865.88,3.332637
845.9,3.411353
759.55,3.799176
607.85,4.747329
411.33,7.015447
192.42,14.99669
19.3,149.5163
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
99.05,29.13341
313.38,9.208194
524.9,5.49755
698.98,4.128393
817.8,3.528569
874,3.301675
856.2,3.370315
769.12,3.751903
622.52,4.635456
427.35,6.75246
205.62,14.03396
21.02,137.2818
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
103.62,27.84852
322.35,8.951959
534.05,5.403359
707.12,4.080869
826.55,3.491215
873.73,3.302695
857.17,3.366501
772.15,3.73718
623.67,4.626908
426.77,6.761637
202.23,14.26922
19.17,150.5302
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
106.92,26.989
329.98,8.744966
542.58,5.318412
715.02,4.035781
830.65,3.473983
876.98,3.290456
856.58,3.36882
763.45,3.779768
610.5,4.726722
410.02,7.037861
186.92,15.43796
15.88,181.7169
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
97.67,29.54504
317.23,9.096441
529.7,5.447732
702.83,4.105778
820.98,3.514902
864.92,3.336336
845.58,3.412644
758.52,3.804335
607.4,4.750846
409.5,7.046798
186.25,15.4935
15.08,191.357
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
98.15,29.40055
321.5,8.975626
536.75,5.376179
711.65,4.054892
830.2,3.475866
872.15,3.308678
854.5,3.37702
762.05,3.786712
609.42,4.735099
407.85,7.075307
182.12,15.84485
13.75,209.8665
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
97.67,29.54504
322,8.961689
537.1,5.372675
713.8,4.042678
830.27,3.475573
880.15,3.278605
861.1,3.351137
772.2,3.736938
619.42,4.658655
417.98,6.903832
189.3,15.24387
13.98,206.4137
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
93.52,30.85611
315.52,9.14574
529.52,5.449584
703.12,4.104084
820.95,3.51503
869.8,3.317618
848.8,3.399698
760.77,3.793083
605.9,4.762607
403.95,7.143616
177.2,16.28478
11.85,243.5159
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
85.4,33.78997
301.12,9.583103
512.27,5.633092
684.02,4.218683
799.48,3.609426
853.95,3.379195
835.08,3.455554
741.4,3.892182
589.48,4.89527
390.17,7.395914
168.12,17.16431
10.48,275.3496
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
82.48,34.98622
296.88,9.719967
506.92,5.692543
677.98,4.256267
793.35,3.637315
844.48,3.41709
820.4,3.517386
729.33,3.956596
574.52,5.022739
374.95,7.69613
155.25,18.58721
8.85,326.0637
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
77.05,37.45183
286.75,10.06334
496.33,5.814002
667.52,4.322962
782.05,3.689871
840.15,3.434701
813.25,3.548311
720.15,4.007032
565.52,5.102673
365.8,7.888638
149.23,19.33702
7.85,367.6005
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
74.88,38.53718
284.83,10.13118
495.3,5.826093
667.4,4.32374
784.88,3.676567
838.67,3.440762
814.83,3.541431
724.15,3.984898
568.17,5.078874
368.1,7.839348
148.17,19.47536
7.25,398.0226
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
79.98,36.07982
298.48,9.667863
510.9,5.648197
683.05,4.224674
797.85,3.6168
844.6,3.416604
819.4,3.521679
726.05,3.97447
570.9,5.054587
369,7.820227
147.12,19.61435
6.62,435.9009
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
77.83,37.0765
296.6,9.729143
508.85,5.670952
680.4,4.241129
796.15,3.624523
833.17,3.463475
810.58,3.559999
718.52,4.016122
564.1,5.115518
362.85,7.952773
142.42,20.26165
5.95,484.9855
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
69.8,41.34189
281.4,10.25467
491.45,5.871734
662.1,4.35835
774.05,3.728007
805.4,3.582895
778.75,3.705507
679.42,4.247246
520.6,5.542958
321.67,8.970883
115.8,24.91938
4.65,620.5729
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
60.58,47.63394
263.7,10.94298
473.42,6.095357
647.38,4.45745
763.8,3.778036
813.38,3.547744
789.27,3.656117
693.85,4.158916
538.75,5.356221
337.45,8.551382
125.25,23.03923
4.35,663.371
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
68.95,41.85154
283.45,10.1805
494.45,5.836108
665.45,4.33641
779.92,3.699949
816.38,3.534707
791.75,3.644665
700.58,4.118964
545.7,5.288004
345.98,8.340551
128.8,22.40422
4.05,712.5096
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
70.23,41.08876
288.05,10.01793
500.38,5.766945
671.8,4.295421
785.6,3.673197
823.33,3.504869
797.05,3.62043
700.95,4.11679
543.6,5.308432
340.38,8.477771
131.5,21.94421
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
66.05,43.68908
280.7,10.28024
492.08,5.864217
662.92,4.352959
776.52,3.716149
817.52,3.529778
789.75,3.653895
693.35,4.161915
537.4,5.369676
336.55,8.57425
128.65,22.43034
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
70.48,40.94302
291.98,9.883087
505.3,5.710793
676.9,4.263058
790.6,3.649967
834.88,3.456382
807.85,3.572029
713.55,4.044095
557.67,5.174501
354.2,8.14699
137.23,21.02794
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
65.35,44.15706
284.95,10.12691
498.8,5.785212
671.42,4.297852
787.33,3.665126
828.3,3.483839
802.9,3.594051
708.25,4.074358
550.08,5.245898
345.45,8.353347
128.02,22.54073
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
61.15,47.18992
278.73,10.3529
494.6,5.834339
669.75,4.308569
787.65,3.663637
829.98,3.476787
804.55,3.586681
708.4,4.073495
549.62,5.250289
343.6,8.398323
124.48,23.18175
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
58.2,49.58185
270.88,10.65292
482.08,5.985861
654.25,4.410644
765.15,3.77137
799.02,3.611504
773.77,3.729356
679.08,4.249372
524.77,5.498912
323.38,8.923446
112.08,25.74647
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
45.58,63.30987
235.75,12.24036
436.73,6.607432
602.75,4.787497
713.58,4.043925
747.88,3.858458
722.98,3.991347
628.5,4.591351
475.98,6.062574
282.95,10.19849
89.95,32.08075
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.17,61.17583
244.67,11.79411
450.15,6.410449
619.4,4.658805
732.83,3.937699
789.48,3.655145
760.92,3.792335
663,4.352434
504.95,5.714752
302.77,9.530878
96.1,30.02772
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
42.7,67.57995
234.2,12.32137
440.67,6.548356
612.67,4.709981
728.12,3.963171
778.6,3.706221
753.85,3.827902
659.08,4.378321
503.05,5.736336
301.9,9.558343
94.35,30.58467
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
49.62,58.15526
258.8,11.15017
469.25,6.149523
638.8,4.51732
749.85,3.848321
780.98,3.694927
752,3.837319
654.02,4.412195
496.05,5.817284
294.85,9.786888
88.8,32.49621
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
36.62,78.80021
218.65,13.19764
423.58,6.812559
595.77,4.843587
712.77,4.04852
762.15,3.786215
740,3.899546
649.45,4.443242
498.05,5.793924
299.92,9.621445
89.98,32.07006
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50.38,57.27796
263.92,10.93386
476.1,6.061046
647.33,4.457794
761.12,3.791339
802.85,3.594275
776.75,3.715048
681.35,4.235215
523.75,5.509621
318.98,9.046535
98.15,29.40055
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48.77,59.16883
260.1,11.09444
470.95,6.127325
639.95,4.509202
751.98,3.837421
787.77,3.663079
756.17,3.816158
658.67,4.381046
499.45,5.777683
297.08,9.713423
85.35,33.80977
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
40.08,71.9976
237.83,12.1333
445.5,6.47736
614.67,4.694655
726.77,3.970532
742.23,3.88783
714.98,4.036006
612.85,4.708597
455.85,6.330292
253.77,11.37118
65.1,44.32663
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
29.95,96.34938
193.7,14.89759
388.92,7.419685
601.76,4.795373
667.75,4.321473
765.55,3.7694
735.55,3.923138
635.73,4.539134
475.75,6.065505
273.4,10.55473
71.42,40.40414
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.38,81.56201
221.6,13.02195
423.73,6.810148
589.23,4.897347
696.92,4.140596
762.12,3.786364
734.58,3.928318
637.65,4.525467
479.9,6.013052
279.15,10.33732
73.4,39.31422
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.95,82.56549
225.5,12.79674
429.85,6.713188
597.4,4.830371
707.85,4.07666
759.33,3.800276
731.23,3.946315
632.9,4.559431
474.33,6.083663
272.88,10.57485
69.4,41.58017
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31.6,91.31848
216.8,13.31026
424.25,6.8018
597.3,4.83118
714,4.041546
743.58,3.880771
720.7,4.003974
627,4.602335
471.38,6.121736
271.77,10.61804
67.83,42.54259
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
33.02,87.39139
224.27,12.86692
429.7,6.715531
596.98,4.83377
707.1,4.080984
740.67,3.896018
712.7,4.048918
615.2,4.690611
456.62,6.319618
256.27,11.26025
59.7,48.33608
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
33.67,85.7043
230.55,12.51643
440.67,6.548356
612.7,4.70975
728.88,3.959038
759.65,3.798675
736.5,3.918077
642,4.494803
486.9,5.926605
285.58,10.10457
71.85,40.16234
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.12,84.57397
234.3,12.31611
445.12,6.48289
616.12,4.683607
728.35,3.961919
760.55,3.79418
731.4,3.945398
632.08,4.565346
471.52,6.119918
269.25,10.71741
63.08,45.7461
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31.4,91.90012
228.15,12.6481
439.1,6.571769
610.55,4.726335
723.17,3.990298
763.83,3.777888
733.38,3.934746
632.9,4.559431
472.45,6.107871
270.08,10.68448
62.55,46.13371
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.38,89.11871
233.5,12.3583
446.85,6.457791
620.25,4.652421
736.17,3.919834
770.52,3.745086
742.58,3.885997
645.55,4.470086
486.35,5.933307
282.3,10.22198
67.55,42.71893
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30.45,94.76729
228.85,12.60941
442.1,6.527174
615.38,4.689239
730.02,3.952856
753.75,3.82841
725.27,3.978744
628.1,4.594275
469.8,6.142324
268.25,10.75737
60.83,47.43817
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
27.55,104.7428
218.85,13.18558
428.35,6.736696
598.77,4.819319
710.6,4.060884
728.17,3.962899
696.35,4.143985
597.05,4.833203
438.25,6.584515
242,11.92423
51.83,55.67555
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.08,143.7084
181.27,15.91915
378.77,7.618512
545.17,5.293145
656.75,4.393854
695.85,4.146962
669.73,4.308697
576.08,5.009137
424.05,6.805008
233.7,12.34773
47.75,60.43275
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18.5,155.9818
169.23,17.05173
357.48,8.072239
518.92,5.560903
626.3,4.607479
680.92,4.23789
648.67,4.448585
550.02,5.246471
394.42,7.316221
210.5,13.70862
40.9,70.55413
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17.33,166.5126
166,17.38352
358.02,8.060063
520.4,5.545088
633.55,4.554753
691.73,4.171662
663.15,4.35145
565.27,5.10493
409.38,7.048864
217.55,13.26437
40.75,70.81384
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15.88,181.7169
159.23,18.12261
351.4,8.211906
518.7,5.563262
632.55,4.561954
700.05,4.122082
673.2,4.286488
577.35,4.998119
421.83,6.840822
230.67,12.50992
44.1,65.43455
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.85,171.256
173.12,16.66858
368.98,7.820651
532.17,5.422447
640.35,4.506385
668.17,4.318757
629.83,4.581655
524.85,5.498073
366.2,7.880021
183.58,15.71884
32.12,89.84009
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.38,278.0023
104.02,27.74143
248.02,11.6348
392.12,7.359135
493.2,5.8509
613.15,4.706293
504.65,5.718149
411.95,7.004889
276.6,10.43262
135.52,21.29327
25.02,115.3343
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.02,287.9904
102.1,28.26311
252.88,11.4112
395.23,7.301227
494.1,5.840243
654.15,4.411318
632.1,4.565201
541.38,5.3302
397.98,7.250776
215.6,13.38434
41.6,69.36692
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16,180.354
175.35,16.45659
368.45,7.831901
527.45,5.470971
634.45,4.548292
671.83,4.295229
644.83,4.475077
552.3,5.224812
404.27,7.137962
220.08,13.11189
40.02,72.10554
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.65,211.4039
163.67,17.63099
358.17,8.056688
521.62,5.532119
631.33,4.570769
689.85,4.183031
663.05,4.352106
569.77,5.064612
418.5,6.895254
227.55,12.68145
41.48,69.56759
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12.83,224.9153
161.35,17.8845
354.83,8.132525
519.5,5.554695
628.52,4.591204
650.45,4.436411
624.12,4.623572
533.35,5.410451
386.58,7.464597
204.88,14.08465
35.52,81.24054
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.88,207.9009
175.9,16.40514
378.08,7.632416
544.42,5.300437
656.35,4.396532
692.55,4.166723
668.4,4.317271
576.58,5.004793
426.02,6.773541
233.08,12.38057
41.92,68.8374
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.27,217.4577
174.6,16.52728
377.12,7.651845
543.85,5.305992
656.6,4.394858
693.7,4.159815
672.23,4.292673
582.65,4.952654
433.77,6.652521
241.62,11.94298
45.27,63.7434
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14.05,205.3853
177.95,16.21615
377.48,7.644548
506.89,5.69288
646.77,4.461654
674.08,4.280892
647.98,4.453322
556.25,5.18771
406.65,7.096186
216.85,13.30719
36.42,79.23294
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.77,329.0381
135.58,21.28385
321.95,8.963081
481.25,5.996185
586.02,4.924173
611.75,4.717064
583.5,4.945439
490.95,5.877714
347.77,8.297622
175.92,16.40327
28.73,100.4408
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.67,332.8332
142.83,20.20349
336.35,8.579348
500.17,5.769366
611.3,4.720536
654.77,4.407141
627.05,4.601968
532.8,5.416036
378.62,7.62153
191.8,15.04517
29.65,97.32424
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.35,392.6073
122.38,23.57954
301.12,9.583103
456.48,6.321556
560.75,5.146079
599.08,4.816826
566.75,5.091599
451.98,6.384495
299.52,9.634294
133.1,21.68042
21.48,134.3419
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.55,519.9394
92.6,31.16268
250.4,11.52422
405.02,7.124744
517.27,5.578641
568.25,5.078159
556.25,5.18771
478.83,6.026489
344.05,8.387339
185.73,15.53688
29.33,98.38608
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.35,345.5885
149.23,19.33702
346.8,8.32083
510.88,5.648418
622.15,4.638212
666.2,4.331528
645.8,4.468355
560.6,5.147456
417.92,6.904823
231.98,12.43928
42.67,67.62746
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.83,326.8022
155,18.61719
351.92,8.199772
513.98,5.61435
622.98,4.632033
666.65,4.328604
644.42,4.477924
556.75,5.183051
412.25,6.999791
225.8,12.77973
39.7,72.68675
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.2,400.7866
142.38,20.26734
339.42,8.50175
502.77,5.739531
612.9,4.708213
650.4,4.436753
627.95,4.595372
541.62,5.327838
398.23,7.246224
214.52,13.45172
35.98,80.20189
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.3,395.2964
146,19.76482
340.1,8.484751
501.23,5.757165
610.67,4.725406
653.92,4.41287
634.8,4.545784
548.73,5.258805
398.37,7.243678
222.6,12.96345
39.38,73.2774
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.15,469.2136
136.38,21.159
328.25,8.791055
489.62,5.89368
595.23,4.847981
634.23,4.54987
610.92,4.723473
524.35,5.503316
383.48,7.52494
205.02,14.07504
33.62,85.83176
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.62,513.4633
131.48,21.94755
325.62,8.86206
490.02,5.88887
602.5,4.789484
642.95,4.488162
622.08,4.638734
538.12,5.362491
394.75,7.310105
212.02,13.61034
35.08,82.25952
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.5,524.6662
136.3,21.17141
330.92,8.720125
494.23,5.838706
604.98,4.76985
642.55,4.490956
619.75,4.656174
534.2,5.401842
391.33,7.373991
209.17,13.79578
34.42,83.83683
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.52,638.4212
123.55,23.35624
311.83,9.253965
471.33,6.122385
577.7,4.995091
617.52,4.672988
580.85,4.968002
487.3,5.92174
348.2,8.287375
177.67,16.24171
27.17,106.2077
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.38,853.7467
93.9,30.73124
262.75,10.98255
420.55,6.861643
535.48,5.388929
615.8,4.686041
593.3,4.863752
505.77,5.705486
361.85,7.974752
184.7,15.62352
28.42,101.5364
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
98.23,29.3766
259.5,11.12009
419.1,6.885383
532.3,5.421123
606.38,4.758837
590.17,4.889547
510.2,5.655946
374.1,7.713616
199.98,14.42976
32.8,87.97756
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
108.62,26.5666
281.77,10.2412
444.25,6.495585
558.62,5.165701
618.35,4.666716
600.77,4.803276
519.35,5.556299
382.85,7.537322
207,13.94041
35.05,82.32992
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
110.9,26.02041
284.12,10.1565
443.98,6.499536
554.95,5.199863
607.48,4.75022
590.35,4.888056
510.17,5.656279
373.98,7.716091
200.9,14.36368
33.4,86.39712
0,0
0,0
0,0
0,0
0,0
